id,community,street,average_price,build_time,floor,room_shape,latitude,longitude,distance,school_num,bus_num,shop_num,hospital_num,work_num,subway_num
2733,格瑞雅居,通州-果园 内环路9号,44444,2009,高层(共6层),2室2厅,39.90212,116.659217,21815.6,37,17,2,20,7,2
2734,上京新航线,朝阳-望京 广顺北大街,91707,2007,高层(共26层),2室1厅,40.003081,116.486588,12061.3,23,15,6,30,49,1
2735,富力桃园,海淀-西三旗 海淀区西三旗，建材城东路,59092,2008,中层(共20层),2室1厅,40.067226,116.368106,17200.7,14,7,2,7,5,0
2736,龙禧苑二区,昌平-回龙观 回龙观体育公园北边800米,44680,2003,共5层,2室2厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
2738,亚奥人家公寓,朝阳-马甸 健翔桥德外苇子坑安翔里1号,67826,1999,低层(共22层),2室2厅,40.012265,116.368949,11220.3,47,10,5,27,13,1
2739,望京新城,朝阳-望京 望京街,68728,1999,高层(共30层),2室2厅,40.003081,116.486588,12061.3,23,15,6,30,49,1
2741,北无小区,海淀-紫竹桥 车道沟东路4号院,85704,1995,中层(共6层),3室1厅,39.953276,116.311243,8981.2,49,14,0,26,37,0
2742,棕榈泉国际公寓,朝阳-朝阳公园 朝阳公园南路8号,75800,2004,高层(共29层),4室2厅,39.938391,116.486895,7531.9,21,7,3,34,8,0
2743,新融苑,西城-西单 西单新融苑,118811,2000,中层(共13层),2室2厅,39.909514,116.377724,2322.6,31,18,8,31,50,3
2746,仓上小区,顺义-顺义城 北京市顺义区仓上街,31795,2002,低层(共6层),2室1厅,40.118206,116.659691,31379.7,4,13,3,10,7,0
2748,双兴东区,顺义-顺义城 光明北街,33333,1997,高层(共18层),2室1厅,40.140693,116.66334,33427.5,27,28,5,50,6,1
2749,和平街西苑,朝阳-安贞 和平西桥西南角,45121,2002,高层(共16层),5室2厅,39.979982,116.407959,7233.5,25,13,0,43,36,3
2750,太阳公元,朝阳-太阳宫 太阳宫北街,115087,2010,低层(共25层),3室2厅,39.978136,116.451256,8094.1,22,13,7,14,21,2
2740,朝阳嘉园,朝阳-十里堡 十里堡东里108号楼(华堂商场对面）,55444,2007,高层(共24层),3室1厅,39.923116,116.512093,9262.4,30,9,3,29,38,1
2751,酒仙桥二街坊,朝阳-酒仙桥 酒仙侨二街坊,52000,1985,高层(共6层),2室1厅,39.970163,116.501784,10349.7,27,12,3,33,12,1
2752,禧福汇,朝阳-劲松 南磨房16号,67415,2007,高层(共23层),1室1厅,39.888495,116.457353,5422.1,35,12,3,32,11,0
2730,西坝河北里,朝阳-西坝河 北三环太阳宫桥,68421,1999,高层(共8层),3室2厅,39.977639,116.459352,8413.0,25,11,3,10,11,1
2731,白广路6号院,宣武-牛街 白广路6号院钢铁设计研究院小区,74013,1999,中层(共6层),3室1厅,39.934619,116.339257,5936.3,44,18,6,23,42,2
2756,那尔水晶城,大兴-黄村 黄村镇康庄路10号,38326,2000,中层(共11层),3室2厅,39.763,116.339599,17773.6,13,16,1,23,14,3
2757,纳帕尔湾,"顺义-马坡 牛山镇潮白河国家森林公园内,顺安东路乔波冰雪世界东侧",23466,2012,共2层,4室3厅,40.180222,116.687618,38112.5,1,1,0,0,0,0
2758,金地国际花园,朝阳-国贸 建国路郎家园15号,90225,2004,高层(共24层),4室2厅,39.91242,116.479079,6409.7,16,18,19,41,48,1
2760,澳洲康都,朝阳-望京 望京广顺北大街叶青大厦西300米路北,75916,2005,高层(共17层),2室1厅,40.017933,116.471862,12823.8,23,16,9,23,30,1
2761,天时名苑,通州-通州北苑 杨庄路,49038,2009,高层(共28层),2室2厅,39.906889,116.64687,20734.3,38,19,6,15,16,1
2762,温泉花园B区,昌平-北七家 东北路,30434,2000,低层(共6层),2室1厅,40.133741,116.440399,24519.6,3,4,1,4,0,0
2763,华泰·忆江南,周边-燕郊 技术开发区燕高路东侧,23333,2000,中层(共18层),2室1厅,39.884569,116.193398,18281.3,0,3,0,0,0,0
2764,碧水云天,海淀-万柳 巴沟南路与万柳中路路口西南角,105263,2004,低层(共19层),3室2厅,40.003811,116.264051,15485.4,5,1,0,5,0,0
2766,天和人家,朝阳-亚奥 朝阳健翔桥北800米南沙滩2号,60784,2004,中层(共27层),2室2厅,40.000549,116.382277,9691.1,42,15,0,32,27,0
2767,望京新城,朝阳-望京 望京街,55555,2000,低层(共26层),1室1厅,40.003081,116.486588,12061.3,23,15,6,30,49,1
2770,新通国际花园,通州-梨园 通州梨园镇梨园村,46666,2009,高层(共23层),1室1厅,39.886471,116.684716,24155.4,17,21,3,11,7,1
2773,星河湾,朝阳-朝青 朝阳北路与四季星河路交汇处,71596,2006,低层(共30层),3室2厅,39.933116,116.532247,11120.2,13,10,3,19,6,1
2774,聚兴园,石景山-鲁谷 石景山鲁谷街道人民渠以南地区,47341,2005,中层(共15层),2室1厅,39.910627,116.25088,13068.5,35,18,0,19,14,2
2765,和乔丽晶一期,朝阳-酒仙桥 将台路2号,50045,2000,中层(共10层),4室2厅,39.980498,116.492081,10460.4,31,16,4,37,40,1
2775,北京新天地,朝阳-管庄 朝阳路5号院和7号院,49122,2008,低层(共28层),1室1厅,39.923162,116.612298,17787.0,17,6,2,7,7,0
2776,兴隆家园,朝阳-四惠 建国路29号,50000,2002,高层(共24层),1室1厅,39.919586,116.530731,10820.1,11,14,2,21,10,2
2754,西屋国际公寓,海淀-中关村 苏州街12号,56293,2004,中层(共22层),4室2厅,39.986702,116.31284,11133.3,43,14,10,32,49,1
2755,西坝河东里,朝阳-国展 北三环东路与西坝河中街路口北侧,69093,1986,中层(共6层),2室1厅,39.96729,116.449021,6967.0,31,22,2,35,48,0
2783,东润枫景,朝阳-酒仙桥 酒仙桥南十里居２８号院,57251,2000,低层(共18层),3室2厅,39.96016,116.501523,9713.3,11,7,0,9,3,1
2784,香江花园,顺义-中央别墅区 朝阳京密路香江北路1号,62500,1998,共2层,5室4厅,40.036993,116.530661,17334.7,5,1,0,2,1,0
2786,SOHO北京公馆,朝阳-燕莎 新源南路与新源街路口西北角,59676,2008,高层(共29层),2室1厅,39.955862,116.474197,7514.4,10,10,15,36,46,2
2787,观唐别墅,朝阳-来广营 来广营东路与京顺路交叉口，香江北路西侧,53125,2008,共2层,5室3厅,40.028152,116.49609,14828.6,0,3,0,0,0,1
2788,瑞雪春堂,房山-良乡 长虹东路与良常路交汇处,27472,2010,低层(共17层),2室1厅,39.741621,116.159602,28411.9,16,10,2,25,0,0
2789,新源南路小区,朝阳-三元桥 新源里新源南路,59162,1990,低层(共16层),2室1厅,39.955692,116.458014,6456.1,27,15,9,27,44,0
2785,潮白河孔雀城,周边-燕郊 潮白河畔东岸，距国贸30公里,22687,2014,共3层,4室2厅,39.858711,116.859046,39326.3,0,0,0,0,0,0
2790,中信城二期,宣武-宣武门 两广大街与菜市口南大街交叉口东南角,128155,2009,高层(共23层),2室2厅,39.89629,116.37963,2941.0,24,10,6,33,19,1
2791,佳兴园,朝阳-北苑 北苑5号院,54545,2003,高层(共14层),1室1厅,40.040777,116.428721,14143.5,25,14,6,29,38,1
2792,安翔里小区,朝阳-北沙滩 朝阳健翔桥东北(奥运馆西侧),67021,2000,中层(共14层),2室1厅,40.011311,116.381263,10883.2,18,16,2,19,19,1
2793,长河湾二期,西城-西直门 高粱桥斜街59号,125386,2005,中层(共9层),2室1厅,39.950331,116.354249,5781.7,47,20,8,21,48,2
2794,交大东路48号院,海淀-交大东路 海淀区北下关交大东路48号,75757,2000,高层(共12层),3室1厅,39.956711,116.356706,6145.8,48,14,2,38,38,0
2795,CRD银座,石景山-鲁谷 石景山鲁谷万达广场南,51030,2010,高层(共14层),2室1厅,39.910627,116.25088,13068.5,35,18,0,19,14,2
2796,观筑庭园,朝阳-十八里店 东南四环十八里店南桥西北侧吕营餐饮街,33942,2004,共4层,6室3厅,39.84818,116.470136,9330.1,20,7,0,11,6,0
2797,万城华府,海淀-万柳 昆玉河畔，万柳高尔夫俱乐部南侧,132478,2007,低层(共7层),2室2厅,40.003811,116.264051,15485.4,5,1,0,5,0,0
2798,万泉新新家园,海淀-万柳 巴沟南路35号,110950,2000,共5层,4室2厅,39.977553,116.30541,10909.4,44,16,1,50,49,2
2799,星河皓月,周边-燕郊 北京市正东燕郊经济技术开发区潮白河畔,28488,2010,中层(共22层),2室2厅,40.182431,116.664311,37084.2,7,19,0,6,0,0
2800,诗景长安,石景山-鲁谷 石景山鲁谷南路半月园公园两侧,52173,2012,中层(共25层),1室2厅,39.910627,116.25088,13068.5,35,18,0,19,14,2
2779,领秀慧谷,昌平-回龙观 八达岭高速与北清路交汇处,51724,2012,中层(共11层),1室1厅,40.08243,116.338644,19431.9,23,28,14,35,12,1
2781,润枫德尚国际公寓,朝阳-亚运村 安立路60号,59124,2004,低层(共24层),2室2厅,40.011405,116.41667,10774.0,27,21,4,32,46,2
2804,杨庄小区,石景山-杨庄 杨庄东街与杨庄路路口以南70米路东,36184,1993,中层(共6层),3室1厅,39.928238,116.204541,17073.0,47,17,0,21,25,0
2805,莲水怡园,通州-马驹桥 新海东路2号,27048,2004,中层(共6层),2室1厅,39.768079,116.55389,20752.4,18,15,5,14,8,0
2806,蒲黄榆五巷,丰台-蒲黄榆 蒲黄榆五巷,48995,1996,高层(共6层),2室1厅,39.873085,116.423764,4956.3,29,13,3,27,7,2
2808,珠江·壹千栋,"昌平-北七家 北七家,立汤路定泗路口向西两公里",28230,2011,共3层,5室3厅,40.133741,116.440399,24519.6,3,4,1,4,0,0
2807,石园北区,顺义-顺义城 燕京桥南侧,28376,2003,低层(共6层),2室1厅,40.123353,116.664307,32064.2,17,21,1,22,7,0
2810,裕龙三区,顺义-顺义城 顺义裕龙花园三区,35472,2008,低层(共18层),2室1厅,40.126131,116.672176,32751.4,17,18,0,13,6,0
2811,宁馨苑,昌平-昌平县城 昌平东关宁馨苑小区,37735,2016,中层(共23层),4室2厅,40.227649,116.267157,36663.2,16,13,3,6,4,2
2814,橡树湾,海淀-清河 毛纺路,84269,2007,低层(共18层),2室2厅,40.035048,116.347134,14201.0,21,7,8,26,9,0
2815,春荫园,海淀-世纪城 远大路往西长春桥往北300米,91240,2006,中层(共15层),3室1厅,39.965386,116.291111,11136.3,30,8,9,26,35,0
2817,广阳郡九号,房山-长阳 长虹东路与清苑南街交叉口,43597,2015,低层(共8层),3室2厅,39.7292,116.201605,26937.0,0,0,0,1,0,0
2818,旭辉26街区,顺义-顺义城 顺义区15号线南法信地铁站,32962,2016,低层(共9层),1室1厅,40.126955,116.607481,29252.3,1,11,0,2,6,0
2819,西山国际城,海淀-田村 海淀区阜石路甲69号院,26000,2011,中层(共18层),3室1厅,39.934194,116.237075,14393.5,8,11,1,7,2,0
2820,富力桃园,海淀-西三旗 海淀区西三旗，建材城东路,62479,2009,低层(共23层),2室1厅,40.067226,116.368106,17200.7,14,7,2,7,5,0
2821,朝阳新城,朝阳-东坝 北京市朝阳区东坝朝新嘉园,44597,2008,低层(共6层),2室1厅,39.956414,116.565348,14506.9,5,5,1,14,0,0
2822,鲁能7号院,顺义-马坡 马坡镇顺安路七号院,33333,2012,高层(共6层),4室2厅,40.188915,116.657019,37302.5,5,11,1,8,0,0
2824,水清木华园,海淀-五道口 北京市海淀区清华科技园,87506,2000,中层(共9层),3室2厅,40.000411,116.337403,11064.3,50,11,3,20,48,2
2801,万年花城二期,丰台-玉泉营 万芳园一区,65901,2006,中层(共27层),1室1厅,39.853792,116.325099,9573.1,49,14,2,19,5,1
2803,金澳国际,海淀-北太平庄 北三环马甸桥西北角,38928,2011,低层(共36层),1室,39.980083,116.37697,7594.9,31,9,2,43,49,1
2823,潮白河孔雀城,周边-燕郊 潮白河畔东岸，距国贸30公里,19101,2012,低层(共30层),2室1厅,39.858711,116.859046,39326.3,0,0,0,0,0,0
2828,誉天下,"顺义-中央别墅区 温榆河畔,机场杨林出口1000米",30201,2008,共4层,5室3厅,40.045717,116.549896,19125.9,5,21,0,4,0,1
2830,春荫园,海淀-世纪城 远大路往西长春桥往北300米,98504,2004,高层(共13层),5室2厅,39.965386,116.291111,11136.3,30,8,9,26,35,0
2831,香悦四季,顺义-马坡 白马路与顺安北路交界,36347,2010,高层(共10层),3室2厅,40.175911,116.654968,36028.9,9,5,0,9,1,0
2832,中景江山赋,顺义-后沙峪 后沙峪镇,78651,2009,低层(共10层),3室2厅,40.111767,116.551449,25226.9,12,21,4,7,4,0
2833,畅茜园碧森里,海淀-田村 田村路,80457,2006,高层(共9层),1室1厅,39.937625,116.253301,13094.4,10,15,1,14,1,0
2837,国风上观,朝阳-望京 望京新城A1区,78285,2008,中层(共27层),3室2厅,39.998016,116.491637,11874.6,16,16,15,22,46,0
2838,天秀花园安和园,海淀-马连洼 肖家河天秀路南侧，颐和园正北1KM,74291,2002,高层(共6层),3室1厅,40.037015,116.293821,16499.0,49,5,0,12,7,0
2839,优山美地,顺义-中央别墅区 榆阳路4号,47435,2004,共4层,5室4厅,40.084188,116.527758,21565.1,4,2,0,0,0,0
2840,龙锦苑东三区,昌平-回龙观 东大街东口往南200米,36259,2000,低层(共6层),3室1厅,40.085512,116.367616,19211.7,25,23,2,38,7,1
2841,东恒时代二期,朝阳-四惠 地铁四惠站北200米、东四环慈云寺桥东150米,79526,2007,低层(共21层),1室1厅,39.911666,116.514631,9442.8,29,11,4,13,35,1
2844,西罗园三区,丰台-西罗园 南三环西罗园路,48576,1993,中层(共18层),2室1厅,39.866808,116.398373,5380.2,30,9,8,22,28,1
2845,棕榈滩别墅,顺义-中央别墅区 天竺温榆河畔(机场杨林路口右转1公里),57349,2008,共3层,5室3厅,40.045717,116.549896,19125.9,5,21,0,4,0,1
2846,潮白河孔雀城英国宫,通州-运河大街 潮白河东岸,20754,2012,共4层,4室3厅,39.899079,116.674765,23162.9,28,14,0,8,4,0
2847,中国铁建山语城,丰台-云岗 王佐镇长青路南宫体育公园北侧100米,26451,2016,低层(共6层),3室2厅,39.806421,116.149687,24838.3,7,4,2,2,0,0
2848,尚城小区,昌平-回龙观 昌平发展路8号院,17187,2011,高层(共11层),2室2厅,40.110633,116.300114,23483.7,4,8,0,3,9,0
2826,丽都壹号,朝阳-酒仙桥 朝阳区将台路与驼房营路交叉口向北150米,69789,2011,中层(共22层),2室2厅,39.979062,116.509515,11473.8,9,7,0,6,19,0
2853,安慧北里雅园,朝阳-亚运村 大屯路,67307,2001,中层(共6层),2室1厅,40.002625,116.419139,9828.5,35,14,8,46,50,1
2854,增光路21号院,海淀-甘家口 增光路21号院,86349,1998,低层(共18层),3室1厅,39.934035,116.33515,6241.0,34,17,5,29,45,2
2855,海特花园,石景山-苹果园 西井路,37121,1999,高层(共6层),3室1厅,39.934333,116.193881,18046.2,22,20,0,10,23,0
2856,旭辉26街区,顺义-顺义城 顺义区15号线南法信地铁站,32186,2016,高层(共8层),3室2厅,40.126955,116.607481,29252.3,1,11,0,2,6,0
2851,东岸（东八里庄）,朝阳-东八里庄 前海南沿甲2,59207,2008,高层(共21层),2室1厅,39.942473,116.401826,3060.5,28,10,2,13,7,3
2857,天伦锦城,丰台-新发地 新发地中央批发市场西侧,41423,2005,高层(共20层),1室1厅,39.828496,116.345765,10826.8,12,6,0,10,5,0
2859,爱这城,朝阳-十里堡 朝阳路,63291,2007,中层(共18层),1室1厅,39.924973,116.50541,8719.0,34,13,4,39,37,1
2860,美景东方,朝阳-华威桥 华威桥东500米,59362,2005,高层(共25层),2室2厅,39.877057,116.467568,6870.9,26,20,4,26,36,2
2858,林肯公园二期,大兴-亦庄 北京经济技术开发区荣华北路,44034,2014,低层(共28层),2室2厅,39.801258,116.512747,15688.2,8,20,1,11,28,1
2862,东馨园小区,海淀-上地 东北旺中路附近,73333,1992,中层(共6层),2室1厅,40.041169,116.321306,15699.4,22,20,2,13,49,1
2863,润枫水尚,朝阳-朝青 青年路西里5号,72392,2009,低层(共13层),3室1厅,39.934731,116.518162,9979.2,31,9,6,17,18,1
2866,枣园小区,大兴-黄村 兴华大街与丽园路交叉处西北角,35460,1994,高层(共6层),3室1厅,39.755826,116.338899,18551.7,44,16,0,34,5,2
2867,林肯公园二期,大兴-亦庄 北京经济技术开发区荣华北路,48148,2014,中层(共22层),4室2厅,39.801258,116.512747,15688.2,8,20,1,11,28,1
2869,澳洲康都,朝阳-望京 望京广顺北大街叶青大厦西300米路北,62337,2007,高层(共24层),3室2厅,40.017933,116.471862,12823.8,23,16,9,23,30,1
2870,郁花园二里,大兴-黄村 玉泉营立桥向南8公里，京开高速公路向西500米,43361,1998,中层(共6层),2室1厅,39.679181,116.375673,26333.3,0,5,0,0,0,0
2871,北营房西里,西城-金融街 北营房中街与百万庄大街交叉口,99647,1980,共5层,2室1厅,39.933847,116.356047,4594.9,42,24,9,34,48,3
2872,安贞西里一区,朝阳-安贞 安贞路西侧北辰路东侧,72108,1984,低层(共17层),2室1厅,39.979982,116.407959,7233.5,25,13,0,43,36,3
2852,远见名苑,宣武-广安门 红居街,80086,2005,高层(共26层),2室1厅,39.892824,116.352995,5000.9,31,18,4,20,41,0
2877,天通苑西二区,"昌平-天通苑 地铁5号线天通苑站西侧汤立路,立水桥以北",32119,2003,低层(共32层),2室1厅,40.069775,116.432058,17375.4,20,12,0,27,3,1
2876,茂华璟上璟,石景山-石景山 璟上璟位于石景山区长安街北侧，西五环外侧，阜石路和杨庄东路交叉口的东南角,52083,2014,中层(共9层),2室2厅,39.922943,116.212174,16383.0,35,15,1,13,11,0
2878,雍景天成,石景山-苹果园 西黄村桥西北角,78034,2000,低层(共10层),5室2厅,39.934333,116.193881,18046.2,22,20,0,10,23,0
2879,中国铁建长阳国际城,房山-长阳 长周路与长阳大街交汇处西北角,31843,2012,中层(共15层),3室2厅,39.757531,116.183806,25691.8,5,7,0,10,1,1
2880,保利西山林语,海淀-海淀北部 上庄路与黑龙潭路交叉口西行约400米,72289,2010,中层(共7层),4室2厅,40.047059,116.229322,20907.9,2,6,0,5,0,0
2882,当代北辰MOMAVILLAGE,顺义-顺义城 卧龙环岛西南侧顺沙路与顺白路交汇处,33333,2016,中层(共10层),1室1厅,40.144321,116.645802,32773.0,11,10,2,10,2,0
2881,绿城诚园,朝阳-北沙滩 南沙滩东路3号,88731,2010,高层(共17层),4室2厅,40.004571,116.379421,10177.8,35,21,1,34,29,1
2883,中铁花溪渡,顺义-顺义城 新城白马路与顺安北路交汇处西北侧,37113,2012,低层(共9层),3室2厅,40.182356,116.657441,36731.1,10,17,0,11,0,0
2884,智地香蜜湾,顺义-后沙峪 裕民大街38号,42111,2010,中层(共8层),3室2厅,40.105024,116.545581,24328.2,9,15,4,4,7,0
2885,惠中园,朝阳-亚运村 北四环北辰亚运村,60580,1999,低层(共24层),3室1厅,40.00026,116.416281,9538.1,41,17,7,27,50,1
2887,小南庄,海淀-苏州桥 小南庄,96491,1988,高层(共6层),2室1厅,39.974286,116.309749,10393.1,50,16,3,45,47,0
2886,美丽经典园,海淀-四季青 西四环与昆玉河之间，平安大街延长线玲珑路北侧,105302,2008,中层(共6层),2室1厅,39.957486,116.496402,9186.1,3,5,1,4,0,0
2888,阳光上东,朝阳-酒仙桥 东四环北路6号(四环东侧宵云桥东南角),74129,2008,低层(共23层),3室2厅,39.973974,116.483616,9437.6,20,8,1,20,3,0
2889,首城国际中心,朝阳-双井 广渠路双井桥向东约600米,72159,2011,中层(共28层),2室1厅,39.904957,116.45556,4537.3,30,8,1,22,49,1
2890,美丽园,海淀-四季青 四季青桥南1500米营慧寺车站处,77380,2001,高层(共6层),6室3厅,39.962464,116.29464,10713.8,27,7,10,29,34,1
2892,优山美地,顺义-中央别墅区 榆阳路4号,80000,2004,共6层,8室2厅,40.084188,116.527758,21565.1,4,2,0,0,0,0
2891,潮白人家,周边-燕郊 102国道北侧400米,29714,2009,低层(共18层),2室1厅,39.940574,116.756089,30157.1,2,0,0,0,0,0
2893,正源定慧福里,海淀-定慧寺 西四环与阜成路交汇处,75091,2009,高层(共17层),2室1厅,39.948081,116.28453,10830.5,15,7,2,12,17,0
2894,香山清琴（麓院）,海淀-西山 四季青镇门头村,155550,9,共3层,7室3厅,39.979457,116.228122,16618.0,5,3,0,1,2,0
2899,京贸国际城,通州-武夷花园 新华大街芙蓉路交叉口西北角500米,64285,1989,低层(共40层),3室2厅,39.920289,116.701963,25417.9,14,12,2,8,3,0
2900,西山国际城,海淀-田村 海淀区阜石路甲69号院,25714,2014,高层(共6层),1室1厅,39.934194,116.237075,14393.5,8,11,1,7,2,0
2902,农林科学院宿舍,海淀-车道沟 车道沟桥西板井家林科学院宿舍,78832,1999,共5层,2室1厅,39.953804,116.308681,9201.5,48,20,0,18,34,1
2905,百环家园,"朝阳-双井 朝阳东三环双井桥东南侧44号(原北大集团院内),广渠路66号院",54676,2003,高层(共28层),3室1厅,39.894684,116.473103,6312.5,37,16,8,49,50,2
2906,北京湾,昌平-昌平县城 昌平区八达岭高速13C出口西关环岛向西2公里,23107,2012,共3层,4室4厅,40.228593,116.2053,38752.7,6,2,0,2,0,0
2907,兴隆家园,朝阳-四惠 建国路29号,52405,2005,中层(共24层),2室1厅,39.919586,116.530731,10820.1,11,14,2,21,10,2
2908,京棉新城,朝阳-十里堡 东四环与朝阳路交会处东北处,52721,2006,低层(共22层),2室1厅,39.924973,116.50541,8719.0,34,13,4,39,37,1
2909,丰汇园,西城-金融街 太平桥大街84号,144545,2000,中层(共6层),2室1厅,39.921758,116.371119,2903.1,17,23,8,31,48,0
2911,上京新航线,朝阳-望京 广顺北大街,78579,2007,高层(共26层),3室2厅,40.003081,116.486588,12061.3,23,15,6,30,49,1
2912,聚龙花园,东城-东四十条 新中街68号,66282,1995,共2层,4室2厅,39.934691,116.447793,4329.0,15,17,12,42,49,2
2913,中建玲珑山,朝阳-双桥 朝阳区京通快速路传媒大学南500米,37209,2012,低层(共17层),2室2厅,39.91342,116.562085,13483.8,45,7,1,14,4,1
2914,亿城西山华府,海淀-马连洼 马连洼北路,80549,2009,共4层,4室2厅,40.037015,116.293821,16499.0,49,5,0,12,7,0
2916,远大园五区,海淀-世纪城 西四环远大路世纪城,85714,2004,高层(共16层),3室1厅,39.965386,116.291111,11136.3,30,8,9,26,35,0
2917,首城国际中心,朝阳-双井 广渠路双井桥向东约600米,79131,2015,中层(共28层),3室1厅,39.904957,116.45556,4537.3,30,8,1,22,49,1
2919,西山御园,门头沟-双峪 西四环外阜石路双峪环岛北1公里,50777,2016,中层(共6层),3室2厅,39.940653,116.114885,24817.4,25,12,8,19,5,0
2897,大兴育新花园,大兴-黄村 福源路与采育大街交叉口,26082,2012,高层(共10层),1室1厅,39.663322,116.642007,34593.7,7,9,1,6,0,0
2898,畅柳园,宣武-虎坊桥 南横东街97号,83333,2001,中层(共13层),3室1厅,39.889599,116.386125,3209.8,30,16,3,37,25,3
2924,公园大道,朝阳-朝阳公园 公园南路6号,73953,2006,低层(共31层),3室2厅,39.937513,116.492049,7914.5,19,11,4,13,12,0
2925,合生霄云路8号,朝阳-燕莎 北京朝阳区霄云路8号,88888,2012,中层(共29层),4室1厅,39.971174,116.478064,8881.6,1,6,0,15,14,0
2922,文慧园,海淀-小西天 文慧园北路,69230,2003,低层(共6层),2室1厅,39.959365,116.376881,5448.1,46,20,3,34,39,1
2926,中海雅园,海淀-紫竹桥 北洼西里22号,73457,2000,低层(共19层),3室1厅,39.943538,116.308267,8758.1,45,20,1,21,30,1
2928,鹏润家园,丰台-菜户营 菜户营东街甲88号‎,51211,2003,中层(共30层),2室2厅,39.876111,116.354997,6014.6,41,11,0,25,28,0
2927,鲁能7号院,顺义-马坡 马坡镇顺安路七号院,33587,2010,中层(共11层),3室2厅,40.188915,116.657019,37302.5,5,11,1,8,0,0
2930,车道沟南里小区,海淀-车道沟 紫竹桥西昆玉河东侧100米,67177,1996,中层(共18层),2室1厅,39.976325,116.294877,11534.1,8,13,0,16,4,2
2931,新壁街小区,西城-西单 西城和平门地铁站向北200米,102730,2004,中层(共6层),2室1厅,39.908317,116.392749,1213.7,22,12,0,9,10,2
2929,泰禾中央广场,大兴-黄村 地铁4号线义和庄地铁站旁,29565,2014,中层(共9层),2室2厅,39.679181,116.375673,26333.3,0,5,0,0,0,0
2932,志新东路8号院,海淀-学院路 北四环志新桥,71428,1994,高层(共6层),2室1厅,39.99495,116.360101,9645.4,46,11,0,13,27,0
2935,恒昌花园小区,宣武-广安门 红居街7号,59662,2000,高层(共29层),3室2厅,39.893631,116.343901,5650.3,37,13,9,25,27,2
2936,厂洼街1号院,海淀-紫竹桥 厂西街1号院2号楼,80000,1989,高层(共6层),2室1厅,39.947638,116.316273,8314.0,44,10,1,22,42,0
2937,宏源公寓,朝阳-酒仙桥 酒仙桥路4号,42635,2001,中层(共22层),4室2厅,39.992697,116.506904,12311.7,2,8,0,0,49,0
2940,远洋新悦,朝阳-管庄 京通快速路南800米,47752,2012,中层(共15层),2室1厅,39.920029,116.596516,16427.9,33,9,8,22,28,0
2941,风荷曲苑,丰台-六里桥 京石高速六里桥以北西行500米,71428,2004,低层(共11层),4室2厅,39.889256,116.312261,8332.7,13,16,1,11,13,2
2943,巩华家园,昌平-沙河 沙河镇顺沙路8号,18867,2014,低层(共18层),1室1厅,40.17541,116.510639,30345.8,7,3,3,11,1,0
2933,管庄西里,朝阳-管庄 朝阳区管庄西里,50000,2000,中层(共6层),2室1厅,39.918974,116.594308,16236.2,31,7,6,20,22,0
2921,都会华庭,朝阳-十里堡 朝阳区十里堡甲3号院,48366,2001,低层(共30层),3室2厅,39.921457,116.508137,8910.0,33,6,3,29,42,1
2923,亿城西山华府,海淀-马连洼 马连洼北路,77669,2010,中层(共8层),4室2厅,40.037015,116.293821,16499.0,49,5,0,12,7,0
2948,广阳郡九号,房山-长阳 长虹东路与清苑南街交叉口,41726,2013,低层(共10层),3室2厅,39.7292,116.201605,26937.0,0,0,0,1,0,0
2949,建设部大院,海淀-甘家口 百万庄,86915,1959,共4层,2室,39.929566,116.335111,6093.8,30,13,4,21,22,1
2951,名都园别墅,顺义-中央别墅区 榆阳路6号,52192,1994,共3层,4室3厅,40.076943,116.543551,21577.2,3,4,0,2,2,0
2952,罗府家园,房山-良乡 良乡拱辰南大街85号,20621,2002,中层(共6层),3室2厅,39.732904,116.148246,29783.0,29,24,9,32,9,1
2953,水碓子东路,朝阳-团结湖 东三环团结湖公园东门水碓子东路小区,63107,1986,高层(共6层),2室1厅,39.931212,116.476695,6455.9,41,17,2,47,27,2
2954,金都杭城,朝阳-百子湾 百子湾路石门村路1号,68395,2008,低层(共17层),2室2厅,39.900919,116.505341,8784.5,19,11,3,20,38,1
2955,皂君东里,海淀-皂君庙 学院南路49号,79931,1989,高层(共6层),2室1厅,39.963793,116.344654,7418.6,43,9,4,23,43,0
2946,建外SOHO,朝阳-国贸 东三环中路39号,40072,2006,低层(共29层),4室2厅,39.911203,116.467209,5407.5,17,9,6,35,48,1
2958,建欣苑,丰台-大红门 大红门西路4号,38461,2000,中层(共6层),2室1厅,39.845285,116.401506,7754.9,17,14,2,12,10,2
2961,新龙城,昌平-回龙观 龙泽苑城铁站南侧200米,46000,2006,低层(共20层),2室1厅,40.080957,116.375114,18616.9,12,11,1,19,7,2
2962,北京城建海梓府,大兴-亦庄 泰河二街与博兴西路交汇处,47000,2016,低层(共15层),2室2厅,39.763864,116.487999,18271.9,2,6,0,3,0,0
2963,云趣园二区,昌平-回龙观 昌平回龙观公交总站对面,30851,2000,低层(共6层),4室2厅,40.08243,116.338644,19431.9,23,28,13,35,12,1
2964,柏林爱乐,"朝阳-管庄 管庄路口北600米,东苇路9号",54006,2007,中层(共8层),2室1厅,39.925585,116.594683,16303.9,38,8,5,22,11,0
